SITE,SUBSITE,TRTMT,PLOT,YEAR,SPP,STATUS,TISSUE,X,Y,Hit Order,Abundance,Height
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,1,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,2,1,NA,6,20.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,2,1,NA,4,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,2,1,NA,1,18.3
QHI,HE,CTL,3,2016,Salix pulchra,Live,Stem,2,1,NA,1,-
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,2,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,3,1,NA,8,20.5
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,3,1,NA,5,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Stem,3,1,NA,1,6.9
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,3,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,4,1,NA,3,17
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,4,1,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,4,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,5,1,NA,5,7.8
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,5,1,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,5,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,6,1,NA,7,18.7
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,1,NA,5,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,6,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,7,1,NA,5,27.5
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,7,1,NA,11,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,7,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,8,1,NA,9,15.9
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,8,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Stem,8,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,8,1,NA,2,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,8,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,9,1,NA,2,11.2
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,9,1,NA,1,9.6
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Leaf,9,1,NA,2,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,9,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,10,1,NA,1,11
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Leaf,10,1,NA,3,
QHI,HE,CTL,3,2016,Poa arctica,Live,Leaf,10,1,NA,2,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,10,1,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,10,1,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,1,2,NA,6,19.2
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,1,2,NA,1,11.1
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,1,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,2,2,NA,4,22.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,2,2,NA,6,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,2,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,3,2,NA,5,20.2
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,3,2,NA,11,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,3,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,4,2,NA,7,18.7
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,4,2,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,4,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,5,2,NA,2,8.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,5,2,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,5,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,6,2,NA,3,7.1
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,2,NA,5,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,6,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,7,2,NA,8,17.6
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,7,2,NA,7,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,7,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,8,2,NA,6,16.3
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,8,2,NA,10,
QHI,HE,CTL,3,2016,Arctagrostis latifolia,Live,Leaf,8,2,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,8,2,NA,1,
QHI,HE,CTL,3,2016,Arctagrostis latifolia,Live,Stem,9,2,NA,1,20
QHI,HE,CTL,3,2016,Arctagrostis latifolia,Standing dead,Leaf,9,2,NA,2,
QHI,HE,CTL,3,2016,Pyrola grandiflora,Live,Leaf,9,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,9,2,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,9,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Leaf,10,2,NA,3,9.6
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,10,2,NA,1,
QHI,HE,CTL,3,2016,Pyrola grandiflora,Live,Leaf,10,2,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,1,3,NA,1,7.6
QHI,HE,CTL,3,2016,Poa arctica,Live,Leaf,1,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,1,3,NA,3,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,1,3,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,2,3,NA,4,13.9
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,2,3,NA,3,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,2,3,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,2,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,3,3,NA,8,23.7
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Stem,3,3,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,3,3,NA,1,10.2
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,3,3,NA,9,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,3,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,4,3,NA,3,13.7
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,4,3,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,4,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,5,3,NA,4,12.8
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,5,3,NA,5,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,5,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,6,3,NA,6,13.6
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,3,NA,6,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,6,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,7,3,NA,8,26.5
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,7,3,NA,20,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,7,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,8,3,NA,10,23.5
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,8,3,NA,15,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,8,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,9,3,NA,5,12.5
QHI,HE,CTL,3,2016,Arctagrostis latifolia,Live,Leaf,9,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,9,3,NA,4,
QHI,HE,CTL,3,2016,Pedicularis vertisilata,Live,Leaf,9,3,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,9,3,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,9,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,10,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Leaf,10,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,10,3,NA,1,16.5
QHI,HE,CTL,3,2016,Pyrola grandiflora,Live,Leaf,10,3,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,10,3,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,10,3,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Leaf,1,4,NA,1,17.5
QHI,HE,CTL,3,2016,Poa arctica,Live,Leaf,1,4,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,1,4,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,1,4,NA,8,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Stem,2,4,NA,2,8.2
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,2,4,NA,14,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Stem,2,4,NA,1,6.2
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,2,4,NA,1,
QHI,HE,CTL,3,2016,Poa arctica,Live,Stem,3,4,NA,1,24
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,3,4,NA,8,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,3,4,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,3,4,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,4,4,NA,3,23.8
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,4,4,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,5,4,NA,14,32.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,5,4,NA,15,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,5,4,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,6,4,NA,10,19.5
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,4,NA,10,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,6,4,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,7,4,NA,10,33.7
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,7,4,NA,8,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,7,4,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,7,4,NA,1,
QHI,HE,CTL,3,2016,Arctagrostis latifolia,Standing dead,Flower,8,4,NA,1,15
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,8,4,NA,2,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,8,4,NA,4,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,8,4,NA,1,
QHI,HE,CTL,3,2016,Polygonum bistorta,Live,Leaf,9,4,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Stem,9,4,NA,1,20.6
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,9,4,NA,5,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,9,4,NA,2,
QHI,HE,CTL,3,2016,Pyrola grandiflora,Live,Leaf,9,4,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,9,4,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,9,4,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Leaf,10,4,NA,5,14.6
QHI,HE,CTL,3,2016,Arctagrostis latifolia,Live,Leaf,10,4,NA,1,
QHI,HE,CTL,3,2016,Pyrola grandiflora,Live,Leaf,10,4,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,10,4,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,10,4,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,1,5,NA,4,19
QHI,HE,CTL,3,2016,Salix pulchra,Live,Stem,1,5,NA,1,-
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,1,5,NA,7,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,1,5,NA,3,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,1,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,2,5,NA,3,3.9
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,2,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,3,5,NA,2,8.1
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,3,5,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,3,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,4,5,NA,1,17
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,4,5,NA,2,13.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,4,5,NA,2,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,4,5,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,4,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,5,5,NA,5,18.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,5,5,NA,7,
QHI,HE,CTL,3,2016,Pyrola grandiflora,Live,Leaf,5,5,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,5,5,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,5,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,6,5,NA,10,17.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,5,NA,3,
QHI,HE,CTL,3,2016,Salix reticulata,Live,Leaf,6,5,NA,1,
QHI,HE,CTL,3,2016,XXXpeltigera,Leaf,Live,6,5,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,6,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,7,5,NA,6,14.4
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,7,5,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,7,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,8,5,NA,1,12.2
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,8,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,9,5,NA,2,5.6
QHI,HE,CTL,3,2016,Salix reticulata,Live,Leaf,9,5,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,9,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,10,5,NA,2,8.8
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,10,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Leaf,10,5,NA,1,
QHI,HE,CTL,3,2016,Salix reticulata,Live,Leaf,10,5,NA,1,
QHI,HE,CTL,3,2016,XXXpeltigera,Leaf,Live,10,5,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,10,5,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,1,6,NA,1,16
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,1,6,NA,3,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,1,6,NA,1,
QHI,HE,CTL,3,2016,Cardamine digitalis,Live,Leaf,1,6,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,1,6,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,1,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,2,6,NA,4,5.9
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,2,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,3,6,NA,5,5
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,3,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,4,6,NA,3,13.2
QHI,HE,CTL,3,2016,Salix reticulata,Live,Leaf,4,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,4,6,NA,5,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,4,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,5,6,NA,7,19.1
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,5,6,NA,1,17.2
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,5,6,NA,5,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,5,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,6,6,NA,7,20
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,6,NA,8,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,6,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,7,6,NA,10,22.1
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,7,6,NA,6,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,7,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,8,6,NA,7,14.1
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,8,6,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,8,6,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,9,6,NA,1,17
QHI,HE,CTL,3,2016,Poa arctica,Live,Leaf,9,6,NA,1,
QHI,HE,CTL,3,2016,Pyrola grandiflora,Live,Leaf,9,6,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,9,6,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,9,6,NA,1,
QHI,HE,CTL,3,2016,Arctagrostis latifolia,Standing dead,Stem,10,6,NA,1,24.5
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,10,6,NA,1,13.9
QHI,HE,CTL,3,2016,Poa arctica,Live,Leaf,10,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,10,6,NA,1,
QHI,HE,CTL,3,2016,Salix reticulata,Live,Leaf,10,6,NA,2,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,10,6,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,10,6,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,1,7,NA,1,11.1
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,1,7,NA,3,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,1,7,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,2,7,NA,1,8.6
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,2,7,NA,1,4.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,2,7,NA,2,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,2,7,NA,3,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,2,7,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,3,7,NA,2,7.1
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,3,7,NA,5,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,3,7,NA,6,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,3,7,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,4,7,NA,6,13.8
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,4,7,NA,6,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,4,7,NA,1,
QHI,HE,CTL,3,2016,Poa arctica,Live,Flower stalk,5,7,NA,1,21
QHI,HE,CTL,3,2016,Poa arctica,Live,Leaf,5,7,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,5,7,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,5,7,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,7,NA,4,8.6
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,6,7,NA,6,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,7,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,6,7,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,7,7,NA,5,14.6
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,7,7,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,7,7,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,8,7,NA,7,25.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,8,7,NA,8,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,8,7,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,9,7,NA,5,24.6
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,9,7,NA,2,
QHI,HE,CTL,3,2016,Arctagrostis latifolia,Standing dead,Leaf,9,7,NA,1,
QHI,HE,CTL,3,2016,Pyrola grandiflora,Standing dead,Leaf,9,7,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,9,7,NA,1,
QHI,HE,CTL,3,2016,Poa arctica,Live,Flower,10,7,NA,1,18.2
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,10,7,NA,1,
QHI,HE,CTL,3,2016,Poa arctica,Live,Leaf,10,7,NA,1,
QHI,HE,CTL,3,2016,Salix reticulata,Live,Leaf,10,7,NA,1,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,10,7,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,10,7,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,1,8,NA,1,16.3
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,1,8,NA,3,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Standing dead,Leaf,1,8,NA,2,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,1,8,NA,1,
QHI,HE,CTL,3,2016,Festuca baffinensis,Live,Stem,2,8,NA,1,11.9
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Stem,2,8,NA,3,
QHI,HE,CTL,3,2016,Festuca baffinensis,Live,Leaf,2,8,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,2,8,NA,1,6.2
QHI,HE,CTL,3,2016,Pyrola grandiflora,Live,Leaf,2,8,NA,1,
QHI,HE,CTL,3,2016,Festuca baffinensis,Standing dead,Leaf,2,8,NA,2,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,2,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,3,8,NA,5,9.1
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,3,8,NA,2,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,3,8,NA,1,
QHI,HE,CTL,3,2016,XXXothermoss,Leaf,Live,3,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,4,8,NA,4,22
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Stem,4,8,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Leaf,4,8,NA,3,-
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,4,8,NA,1,
QHI,HE,CTL,3,2016,XXXstandingwater,NA,NA,4,8,NA,1,
QHI,HE,CTL,3,2016,Salix pulchra,Live,Stem,4,8,NA,1,15.4
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,5,8,NA,4,17.2
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,5,8,NA,9,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,5,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,6,8,NA,2,7.3
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Stem,6,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,6,8,NA,4,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,6,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,7,8,NA,2,12
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,7,8,NA,10,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,7,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,8,8,NA,5,16.6
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,8,8,NA,6,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,8,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Live,Leaf,9,8,NA,7,27.5
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,9,8,NA,11,
QHI,HE,CTL,3,2016,XXXlitter,Litter,NA,9,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum angustifolium,Live,Leaf,10,8,NA,1,6.9
QHI,HE,CTL,3,2016,Salix reticulata,Live,Leaf,10,8,NA,1,
QHI,HE,CTL,3,2016,Eriophorum vaginatum,Standing dead,Leaf,10,8,NA,2,
