data,year,date,longitude,latitude,vegType,NDVI
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.521903634
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.535973549
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.636627018
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.639548838
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.570904255
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.638939619
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.636016369
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.589606404
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.70038718
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.587650776
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.632777989
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.643877983
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.625537038
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.594799399
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.606828213
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.557423234
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.599809408
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.614212573
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.637677312
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.566747308
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.629558742
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.467024177
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.65278405
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.744441628
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.598671436
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.600952446
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.589701712
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.625518918
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.560638309
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.60891825
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.646655142
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.600007355
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.566522181
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.486603767
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.531676054
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.601422489
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.549524963
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.693666816
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.570227087
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.580666482
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.617165208
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.541295707
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.650486887
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.598674536
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.598132253
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.624273658
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.569103539
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.603187144
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.552530944
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.646848619
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.588002384
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.556716859
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.642347813
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.689359546
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.541119039
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.58522898
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.510274589
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.550113261
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.598118186
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.601233423
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.620874286
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.623251855
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.689043522
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.569031239
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.614576697
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.580935061
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.541405797
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.555197418
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.525591314
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.638090134
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.542157471
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.59778136
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.560386479
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.615751207
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.514158309
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.579551637
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.62305975
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.600208819
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.55749011
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.428580374
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.618571281
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.563022852
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.552622557
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.619668543
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.675001979
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.573165715
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.548155904
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.679298639
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.535257339
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.646648169
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.591636658
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.690543711
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.646541297
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.606143892
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.570002615
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.6323722
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.605265439
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.545362175
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.608771443
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.573369145
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.629058719
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.53946203
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.673261642
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.669148922
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.629958332
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.599710584
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.66914618
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.572153091
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.572342336
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.624726713
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.59803921
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.562934518
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.687477827
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.592954755
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.588329136
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.555311322
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.448256612
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.580827296
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.69774729
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.614897132
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.61249423
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.537209749
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.650620937
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.67381084
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.560947239
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.648762524
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.617979646
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.548484445
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.712851524
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.589710474
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.583893597
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.61456877
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.487709969
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.576886356
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.570854187
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.646083295
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.673081815
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.585317791
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.640732169
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.623826325
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.618824542
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.566188514
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.610136032
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.607330918
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.539255798
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.722959399
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.606453121
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.5619753
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.586379468
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.522779644
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.610880613
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.472070336
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.616906226
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.556790233
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.625469208
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.625814199
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.554216862
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.649169207
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.572523177
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.544281185
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.607615888
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.489928067
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.639713109
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.627631903
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.6582551
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.539598823
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.636922836
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.522387922
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.595674992
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.562533438
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.65979898
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.525800109
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.674536288
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.622190595
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.578545392
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.603516996
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.533565283
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.636203647
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.719574332
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.57755661
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.591529548
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.642527521
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.587888002
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.669445872
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.544835746
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.599200606
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.680120647
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.629665315
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.595194101
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.598636448
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.674476922
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.608320534
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.693427622
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.628992081
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.673459828
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.619085491
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.657632351
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.669370234
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.63356328
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.626349807
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.449171931
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.611252964
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.626978517
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.668986678
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.615018368
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.636593997
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.522013545
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.614884377
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.600251675
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.553409278
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.600444376
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.573488712
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.659431159
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.596072018
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.622148633
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.630752504
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.551897109
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.625353813
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.648950458
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.600870192
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.615033805
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.640479147
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.654786944
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.673288882
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.670455635
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.579223812
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.565770209
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.636242926
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.672202826
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.588394523
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.635544479
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.553583086
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.570308387
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.560604811
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.617270052
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.646762252
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.621109188
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.648409247
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.58062309
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.630636394
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.604523122
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.652278483
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.6376791
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.540899396
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.599446416
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.637031138
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.603938043
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.493362188
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.617026329
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.580197036
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.654533386
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.541366935
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.551101744
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.585030258
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.681489646
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.581179738
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.555549681
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.529195905
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.648096561
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.67370671
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.513292253
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.581827581
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.596853852
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.528537869
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.609462559
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.605354548
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.54851836
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.690135717
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.591065228
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.650895655
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.518073857
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.506790221
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.58522898
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.588517129
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.579018056
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.634585917
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.569193542
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.62928772
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.558423162
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.587681711
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.677785754
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.517863691
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.527088046
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.549255967
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.712791145
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.567239046
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.342678607
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.592433512
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.537502348
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.643579423
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.545004129
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.640969217
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.616464138
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.522470653
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.676130056
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.620470285
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.614363909
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.641245186
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.511713684
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.509222388
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.644747376
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.606357992
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.566576064
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.569109559
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.547164679
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.64994067
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.683840811
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.65238589
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.515557826
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.653965831
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.556216836
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.544048548
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.55542624
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.647055924
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.668362617
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.648803234
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.68767041
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.554977775
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.520112753
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.6391716
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.624933183
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.582050383
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.664316297
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.604676664
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.625095367
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.631212771
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.628006041
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.546838403
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.603876889
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.571265399
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.652498543
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.621545553
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.576067388
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.669962168
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.749108136
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.587965488
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.518189549
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.5471313
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.617036462
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.512193263
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.700494409
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.529308259
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.633485675
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.568032503
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.671920478
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.578553498
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.597355425
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.617465317
Drone,2017,date28Jul2017,-138.8994235,69.58597419,Komakuk,0.598220706
